lon,lat,radar_freeboard_20_ku,radar_freeboard_smoothed_20_ku
262.443282,79.432608,,-0.9281
262.429997,79.430892,,-0.9281
262.416715,79.429176,,-0.9281
262.403438,79.427458,,-0.9281
241.112812,74.558759,,-0.9852
241.106404,74.556317,,-0.9852
241.099997,74.553875,,-0.9852
241.093593,74.551434,,-0.9852
241.087189,74.548991,,-0.9852
241.080788,74.546549,,-0.9852
241.074389,74.544106,,-0.9852
241.067992,74.541664,,-0.9852
241.061597,74.539221,,-0.9852
241.055204,74.536778,,-0.9852
241.048813,74.534335,,-0.9852
241.042423,74.531892,,-0.9852
241.036036,74.529449,,-0.9852
241.029651,74.527005,,-0.9852
241.023266,74.524561,,-0.9852
241.016882,74.522116,,-0.9852
241.010502,74.519672,,-0.9852
241.004125,74.517228,,-0.9852
240.997749,74.514784,,-0.9852
240.991373,74.512338,,-0.9852
240.985001,74.509894,,-0.9852
240.978629,74.507448,,-0.9852
240.972261,74.505003,,-0.9852
240.965894,74.502558,,-0.9852
240.959529,74.500112,,-0.9852
240.953165,74.497666,,-0.9852
240.946802,74.495220,,-0.9852
240.940444,74.492774,,-0.9852
240.934085,74.490327,,-0.9852
240.927728,74.487880,,-0.9852
240.921375,74.485433,,-0.9852
240.915023,74.482987,,-0.9852
240.908672,74.480539,,-0.9852
240.902325,74.478092,,-0.9852
240.895977,74.475645,,-0.9852
240.889634,74.473197,,-0.9852
240.883293,74.470750,,-0.9852
240.876952,74.468302,,-0.9852
240.870614,74.465854,,-0.9852
240.864277,74.463406,,-0.9852
240.857943,74.460958,,-0.9852
240.851610,74.458510,,-0.9852
240.845278,74.456061,,-0.9852
240.838949,74.453612,,-0.9852
240.832621,74.451162,,-0.9852
240.826296,74.448713,,-0.9852
240.819973,74.446264,,-0.9852
240.813652,74.443815,,-0.9852
240.807332,74.441365,,-0.9852
240.801013,74.438915,,-0.9852
240.794698,74.436465,,-0.9852
240.788384,74.434015,,-0.9852
240.782071,74.431564,,-0.9852
240.775761,74.429114,,-0.9852
240.769453,74.426664,,-0.9852
240.763145,74.424212,,-0.9852
240.756840,74.421761,,-0.9852
240.750536,74.419310,,-0.9852
240.744236,74.416858,,-0.9852
240.737937,74.414407,,-0.9852
240.731640,74.411956,,-0.9852
240.725345,74.409504,,-0.9852
240.719052,74.407052,,-0.9852
240.712760,74.404600,,-0.9852
240.706471,74.402148,,-0.9852
240.700183,74.399695,,-0.9852
240.693898,74.397243,,-0.9852
240.687614,74.394790,,-0.9852
240.681332,74.392337,,-0.9852
240.675050,74.389883,,-0.9852
240.668772,74.387430,,-0.9852
240.662497,74.384977,,-0.9852
240.656220,74.382523,,-0.9852
240.649948,74.380069,,-0.9852
240.643677,74.377616,,-0.9852
240.637408,74.375161,,-0.9852
240.631141,74.372707,,-0.9852
240.624875,74.370253,,-0.9852
240.618614,74.367799,,-0.9852
240.612350,74.365343,,-0.9852
240.606091,74.362889,,-0.9852
240.599833,74.360434,,-0.9852
